name;url;colocated
HackGSU - Fall 2016;https://hackgsu-fall16.devpost.com/;True
AWS DeepLens Challenge;https://awsdeeplens.devpost.com/;False
BioHackLA;https://biohackla.devpost.com/;True
Zoohackathon 2016;https://zoohackathon.devpost.com/;True
Yo App Challenge;https://yoapp.devpost.com/;False
HackRice 2014;https://hackrice.devpost.com/;True
Game On! HIV/STD Prevention Mobile Application Video Game Challenge;https://gameon.devpost.com/;False
Hack&Roll 2015;https://hacknroll2015.devpost.com/;True
CSIRO Solar Hackathon 2016 - #hackthesun;https://csirosolarhackathon.devpost.com/;True
TM Forum {open}:hack Lisbon, Portugal;https://tmforum-open-hack-lisbon.devpost.com/;True
Rocketgraph Hackathon;https://rocketgraph.devpost.com/;False
Unhackathon Fall 2015;https://f2015-unhackathon.devpost.com/;True
Code Healthy with OpenShift;https://openshift.devpost.com/;False
"FLIR's ""Bring the Heat"" Hacker and Maker Challenge (Hong Kong)";https://flir-hk-challenge-nov2015.devpost.com/;True
MobileMonday Presents: Mobile, Bots and API First Hackathon with IBM;https://mm-api-first-hackathon.devpost.com/;True
ToledoHacks for the Arts;https://toledohacks.devpost.com/;True
Equithon 2018;https://equithon2018.devpost.com/;True
UKGovHack 2016;https://ukgovhack.devpost.com/;True
hackBCA II;https://hackbca2015.devpost.com/;True
#ENDALZ Hackathon;https://endalzhackathon.devpost.com/;True
ESE 190, (Spring 2017) Silicon Garage at Univ of Pennsylvania;https://ese190s17.devpost.com/;True
GE Health Cloud Innovation Challenge;https://gehealthcloud.devpost.com/;False
TECHFEST Munich;https://techfest-munich.devpost.com/;True
WHACK;https://wellesleyhack.devpost.com/;True
Infusionsoft Battle of the Apps;https://infusionsoft2012.devpost.com/;False
HackGTeeny 2017;https://hackgteeny-2017.devpost.com/;True
SASEhack @ SASE National Conference and STEM Career Fair 2017;https://sasehack17.devpost.com/;True
XXHacks;https://xxhacks.devpost.com/;True
The Invisible Hackathon (iOS Only);https://invisible-hackathon.devpost.com/;True
HackOA 2017;https://hackoa2017.devpost.com/;True
HackTX;https://hacktx2015.devpost.com/;True
#Pakathon;https://pakathon.devpost.com/;True
Hack for LA December 2013;https://hackforladec2013.devpost.com/;True
Hack IoT;https://hack-iot-2018.devpost.com/;True
Photo Hack Day 4;https://photohackday.devpost.com/;True
WIE Make-a-thon;https://wie-make-a-thon.devpost.com/;True
Hoya Hacks Spring 2018;https://hoya-hacks-spring-2018.devpost.com/;True
MAHacks III;https://mahacksiii.devpost.com/;True
FemmeHacks 2017;https://femmehacks-2017.devpost.com/;True
#HACKGOV 2015;https://hackgov.devpost.com/;True
HackTrack - 2016 Tel Aviv Hackathon;https://hacktracktlv.devpost.com/;True
WhenHub Hackathon;https://whenhub.devpost.com/;False
BASEHacks;https://basehacks.devpost.com/;True
StirHack;https://stirhack.devpost.com/;False
Infusionsoft® Battle of the Apps 2016;https://infusionsoft.devpost.com/;False
INTRA.NET Reloaded Hackathon;https://intra-net-reloaded.devpost.com/;True
Design & Hack;https://designhack2014.devpost.com/;True
AI Hackathon;https://aihacks.devpost.com/;True
Bay BitHack;https://bay-bithack.devpost.com/;True
Open Data Hackathon 2015: Hack for Piter;https://hack4piter2015.devpost.com/;True
Techfugees Melbourne;https://techfugees-melb-au-2016.devpost.com/;True
Apps for Communities;https://appsforcommunities.devpost.com/;False
SD Hacks 2016;https://sdhacks2016.devpost.com/;True
InMobi Hack Day Spring 2016;https://inmobihackdayspring2016.devpost.com/;True
HackKean III;https://hackkean2017.devpost.com/;True
HackUTA 2017;https://hackuta2017.devpost.com/;True
CalgaryHacks;https://calgaryhacks.devpost.com/;True
HackNYU 2017;https://hacknyu2017.devpost.com/;True
National Day of Civic Hacking Recyclathon;https://lacity-recyclathon.devpost.com/;True
Traffic Tamer App Challenge;https://traffic.devpost.com/;False
HackSmith III;https://hacksmith2017.devpost.com/;True
School's Out Hackathon;https://sohacks3.devpost.com/;True
HackKings;https://hackkings.devpost.com/;True
Tech Triangle U Mentorship Hackathon;https://techuhackathon.devpost.com/;True
DevFest 2017;https://devfest-2017.devpost.com/;True
Distributed: Markets Blockchain Hackathon;https://dist-markets.devpost.com/;True
Cal Poly SLO iOS App Challenge;https://sloiac.devpost.com/;True
eBay Inc. Opportunity Hack 2014 - Bangalore;https://opportunityhack2014bangalore.devpost.com/;True
tribeHacks IV;https://tribehacks-iv.devpost.com/;True
SfunCube Solar Hackathon 2015 #hackthesun;https://sfuncubesolarhackathon2015.devpost.com/;True
Cipher Presents: Local Hack Day;https://cipherlhd.devpost.com/;True
<Br/eak>Poverty Hackathon;https://breakpovertyhackathon.devpost.com/;True
AthenaHacks 2018;https://athenahacks2018.devpost.com/;True
Junction Asia;https://ja2016.devpost.com/;True
ScriptEd Advanced Hackathon 2018;https://scripted-adv-hack18.devpost.com/;True
Get a Move On Hackathon;https://cchackathon-getamoveon.devpost.com/;True
Codestellation Fall 2015;https://codestellation-fall2015.devpost.com/;True
DerbyHacks 3;https://derbyhacks3.devpost.com/;True
SwampHacks 2017;https://swamphacks2017.devpost.com/;True
InventYU: Israel;https://inventyu.devpost.com/;True
TunaHack 2015;https://tunahack-2015.devpost.com/;True
NYC WebVR Hackathon 2.0;https://nycwebvr-hackathon2.devpost.com/;True
hackTBILISI;https://hacktbilisi.devpost.com/;True
Techfugees Adelaide;https://techfugees-adelaide-4948.devpost.com/;True
RevolutionUC;https://revuc-vi.devpost.com/;True
DeltaHacks 2015 - Hackathon for Change;https://deltahacks.devpost.com/;True
MenloHacks;https://menlohacks.devpost.com/;True
HackSheffield 1.0;https://hacksheffield.devpost.com/;True
CDC Flu App Challenge;https://fluapp.devpost.com/;False
GreatUniHack Fall 2015;https://greatunihack-fall-2015.devpost.com/;True
Snowday '17: Presented by Cipher;https://ciphersnowday.devpost.com/;True
Emotion Hack Day;https://emotionhackday.devpost.com/;True
Future of Sports Technology at Microsoft Reactor 2017;https://future-of-sports-technology.devpost.com/;True
Chart.js Personal Dashboard Challenge;https://chartjs.devpost.com/;False
AnDevCon 2015 - Office 365 Developer Hackathon;https://andevcon-us2015.devpost.com/;True
Hack@BVP;https://hack-bvp.devpost.com/;True
Girls in Tech Los Angeles Hack for Humanity;https://gitlah4h.devpost.com/;True
HackUMass;https://hackumass-ii.devpost.com/;True
SB Hacks II;https://sbhacks-ii.devpost.com/;True
hackMCST III;https://hackmcst3.devpost.com/;True
VTHacks IV;https://vthacks-iv.devpost.com/;True
Opportunity Hack 2015 San Jose;https://opportunity-hack-2015-san-jose.devpost.com/;True
TrojanHacks 2017;https://trojanhacks-2017.devpost.com/;True
datahack;https://texasdatahack.devpost.com/;True
ImagineHack 2018;https://imaginehack-2018.devpost.com/;True
HackPR 2016;https://hackpr-2016.devpost.com/;True
Missouri S&T Local Hack Day;https://m-s-t-local-hack-day-2017.devpost.com/;True
SLO Hacks;https://slohacks.devpost.com/;True
Context.IO App Challenge;https://contextio.devpost.com/;False
HackRice 2015;https://hackrice2015.devpost.com/;True
Unhackathon;https://unhackathon2014.devpost.com/;True
JAMCHESTER;https://jamchester.devpost.com/;True
BCA - Local Hack Day;https://localhackdaybca.devpost.com/;True
HackTX 2016;https://hacktx16.devpost.com/;True
Decoded Fashion + Westfield Fashion Hackathon;https://westfield-decodedfashion.devpost.com/;True
ID Hack 2015;https://idhack2015.devpost.com/;True
DreamHackathon: VR;https://dreamhackathon-vr.devpost.com/;True
FemmeHacks 2018;https://femmehacks-2018.devpost.com/;True
Pearl Hacks;https://pearlhacks2016.devpost.com/;True
HackNotts 2017;https://hacknotts-2017-5711.devpost.com/;True
DeltaHacks III;https://deltahacks3.devpost.com/;True
CryptoChicks Hackathon;https://cryptochickshackathon-6426.devpost.com/;True
Makers Hustle Harder Tour : Boston;https://makers-hustle-harder-boston.devpost.com/;True
Fashion / Tech Hackathon 2017;https://fth2017.devpost.com/;True
GunnHacks 3.0;https://gunnhacks3.devpost.com/;True
Java Tools Challenge;https://javachallenge.devpost.com/;False
Discover Blockchain Codeathon;https://discover-blockchain-codeathon.devpost.com/;True
HopHacks - Spring 2015;https://hophacksspring2015.devpost.com/;True
hackJam 2016;https://2016hackjam.devpost.com/;True
Philadelphia Museum of Art Hackathon 3.0;https://philadelphiamuseum.devpost.com/;False
AR Startup Hackathon;https://arhacks.devpost.com/;True
PerkinsHacks 2018;https://perkinshacks-6304.devpost.com/;True
Hack River Dell 2016;https://hackriverdell.devpost.com/;True
WeCanCode Hackathon;https://wecancodehackathon.devpost.com/;True
CodeUtsava;https://codeutsava.devpost.com/;True
PhillyCodefest;https://phillycodefest.devpost.com/;True
DubHacks 2017;https://dubhacks17f.devpost.com/;True
Fall HackMTY 2016;https://fall-hackmty-2016-4121.devpost.com/;True
ElleHacks;https://ellehacks.devpost.com/;True
Open Source Hack;https://open-source-hack.devpost.com/;True
HoloHack Boston & NYC;https://holohack-nyc.devpost.com/;True
The Kandy Throw Down;https://kandy.devpost.com/;False
HackTJ 2018;https://hacktj2018.devpost.com/;True
BrumHack;https://brumhack.devpost.com/;True
Local Hack Day at Shoubra;https://localhackdayshoubra.devpost.com/;True
2016 GBIF Ebbe Nielsen Challenge;https://gbif2016.devpost.com/;False
THE OECS BUSINESS SOLUTIONS THINK TANK AND HACKATHON;https://oecsthinktankhackathon.devpost.com/;True
Distributed: Trade Blockchain Hackathon;https://dist-trade.devpost.com/;True
Hack The South;https://hack-the-south-uk.devpost.com/;True
nwHacks 2017;https://nwhacks2017.devpost.com/;True
OneTreePlanted Hackathon;https://onetreeplanted.devpost.com/;True
ShellHacks 2017;https://shellhacks-2017.devpost.com/;True
Hackathon '18: Diversify Space & Place;https://hackathon2018-space-place.devpost.com/;True
Hack ISU Sponsored by WORKIVA;https://hackisu-2015.devpost.com/;True
med_hack;https://medhack.devpost.com/;True
Capital One Coding For Good Hackathon;https://capitalonecodingforgood.devpost.com/;True
CodeCircles Data Hackathon;https://codecircles-2017.devpost.com/;True
Hack The Visual;https://hackthevisual.devpost.com/;True
Hackvie;https://hackvie.devpost.com/;True
Hack My Ride: VTA's Transportation Idea Jam;https://hackmyride.devpost.com/;True
TrojanHacks Strikes Back 2018;https://trojanhacks-strikes-back.devpost.com/;True
SDC Hackathon;https://uwsdc.devpost.com/;False
2014 LeadingAge HackFest;https://leadingagehackfest.devpost.com/;True
The Blue Airplane Hack;https://send-anywhere.devpost.com/;False
Opportunity Hack San Jose, eBay Inc. San Jose;https://opportunityhack2014sanjose.devpost.com/;True
RIT iOS App Challenge 2015;https://ritios2015.devpost.com/;True
Hack for Big Choices - Guadalajara, México;https://hackguadalajara.devpost.com/;True
HACK112-S17;https://hack112-s17.devpost.com/;True
Minds + Machines Appathon: Ecomagination Challenge;https://mmsf17.devpost.com/;True
PalyHacks 2018;https://palyhacks2018.devpost.com/;True
F8 Hackathon;https://hackf8.devpost.com/;True
Fifth Baltimore Hackathon;https://baltimorehackathon5.devpost.com/;True
HackBU 2016S;https://hackbu-2016s.devpost.com/;True
AstonHack 2016;https://astonhack2016.devpost.com/;True
Hackital;https://hackital.devpost.com/;True
MassDOT Visualizing Transportation Hackathon;https://masstransporthack.devpost.com/;True
HackFresno 2018;https://hackfresno18.devpost.com/;True
PixieHacks();https://pixiehacks.devpost.com/;True
HAkron 2.0;https://hakron2.devpost.com/;True
Smart Cities Hackathon;https://smartcities.devpost.com/;True
HackCMU 2016;https://hackcmu-2016.devpost.com/;True
Local Hack Day;https://rowanlocalhackday2017.devpost.com/;True
Hippo Hacks 2018;https://hippohacks18.devpost.com/;True
Pearl Hacks 2015 at UNC;https://pearlhacks.devpost.com/;True
GigHacks CHA;https://gighacks-cha.devpost.com/;True
DurHack;https://durhack.devpost.com/;True
Yammer Happy Hacksgiving 2013;https://yammer-hacksgiving.devpost.com/;True
HackMTY;https://hackmty.devpost.com/;True
airberlin flight to innovation;https://airberlin.devpost.com/;False
Energy Apps for Ontario Challenge;https://energyappsontario.devpost.com/;False
HudsonAlpha Tech Challenge;https://hudsonalpha-tech-challenge.devpost.com/;True
health++;https://hackinghealth.devpost.com/;True
Hackpoly 2016;https://hackpoly2016.devpost.com/;True
LauzHack 2.0;https://lauzhack2017.devpost.com/;True
AUHack 2018;https://auhack18.devpost.com/;True
The Fashion Hackathon;https://thefashionhackathon.devpost.com/;True
"""Think global, hack local"" - MZ-Hackathon";https://mzhack16.devpost.com/;True
HackDuke 2016: Code for Good;https://hackduke-2016.devpost.com/;True
HackGSU - Spring 2017;https://hackgsu-spring-2017.devpost.com/;True
HackHealth;https://hackhealth-sbu.devpost.com/;True
PACT Healthcare App Challenge;https://pact-health.devpost.com/;False
Intelligent World Hackathon sponsored by Current, powered by GE;https://intelligentworld.devpost.com/;False
Hack the Heat;https://hack-the-heat-2016.devpost.com/;True
HackSBPL;https://hacksbpl17.devpost.com/;True
DevCa 2016;https://devca2016.devpost.com/;False
Mother's Day IoT Makeathon;https://iotmdm2016.devpost.com/;True
hackMusic;https://hackmusic-a3c.devpost.com/;True
Kii to Unity Contest;https://kiigames.devpost.com/;False
Spring 2017 hackNY Student Hackathon;https://hackny-s2017.devpost.com/;True
Hack@CEWIT;https://hackatcewit.devpost.com/;True
Hack@Smith;https://hackatsmith2016.devpost.com/;True
Hack for Humanity;https://hackforhumanity.devpost.com/;True
Hawaii Annual Code Challenge;https://hacc.devpost.com/;True
SunHacks;https://sunhacks.devpost.com/;True
VirtuaFest;https://virtuafest.devpost.com/;True
BrumHack 4.0;https://brumhack4.devpost.com/;True
Beta Breakers Gamejam;https://betabreakers.devpost.com/;True
UGA Hacks;https://ugahacks.devpost.com/;True
Opportunity Hack - San Jose 2017;https://opportunity-hack-san-jose-2017.devpost.com/;True
Global AI Hackathon - New York City;https://ai-hackathon-nyc.devpost.com/;True
Kent Hack Enough 2015;https://kenthackenough15.devpost.com/;True
Fashion/Retail app hackathon;https://fashionretailapp.devpost.com/;True
LingHacks;https://linghacks18.devpost.com/;True
Huskie Hack 2015;https://huskie-hack-2015.devpost.com/;True
Go Detroit;https://godetroit.devpost.com/;False
MangoHacks '17;https://mangohacks17.devpost.com/;True
Hack@Brown 2015;https://hackatbrown2015.devpost.com/;True
SMART Apps for Health;https://smartapps.devpost.com/;False
Improve water utility efficiency;https://waterassets.devpost.com/;True
Nexmo & Pubnub;https://nexmo-pubnub.devpost.com/;False
2018 Philly Codefest at Drexel University;https://phillycodefest2018.devpost.com/;True
HackISU;https://hackisu.devpost.com/;True
Hack Cambridge;https://hackcambridge.devpost.com/;True
Hack the Hammer;https://hackthehammer.devpost.com/;True
HackTrin IV;https://hacktrin-iv.devpost.com/;True
Hack for Humanity 2018;https://hack-for-humanity-2018.devpost.com/;True
QHacks 2018;https://qhacks2018.devpost.com/;True
Tech for Tyler Hackathon;https://tech-for-tyler-hack.devpost.com/;True
Hack the Trackers;https://hackthetrackers.devpost.com/;True
RevolutionUC Spring 2016;https://revolutionuc-iv.devpost.com/;True
SXSW Music Hackathon;https://musichackathon.devpost.com/;True
UofTHacks V;https://uofthacksv.devpost.com/;True
Hack My Ride 2.0;https://hackmyride2.devpost.com/;False
SwampHacks 2016;https://swamphacks2016.devpost.com/;True
HackRU Fall 2016;https://hackru-fall2016.devpost.com/;True
CODEX Hackathon 2017;https://codex2017.devpost.com/;True
Copenhacks 2018;https://copenhacks2018.devpost.com/;True
Hack@CEWIT 2018: IoT & Security;https://hackatcewit18.devpost.com/;True
The Comcast-NBCUniversal Hackathon London;https://comcastnbcuniversalhacklondon.devpost.com/;True
VikeHacks;https://vikehacks.devpost.com/;True
Philly Codefest 2016;https://philly-codefest-2016.devpost.com/;True
HackathonUSP 2017;https://hackathonusp2017.devpost.com/;True
Hack Morelia;https://hack-morelia.devpost.com/;True
Pearl Hacks 2017;https://pearlhacks2017.devpost.com/;True
Pakathon Global;https://pakathonglobal2014.devpost.com/;True
SunCode 2017;https://suncode2017.devpost.com/;True
HackOn(Data) - 2017 - Toronto;https://hackondata.devpost.com/;True
StuyHacks IV;https://stuyhacksiv.devpost.com/;True
For The Good of Humanity;https://humanity.devpost.com/;True
Fall 2017, ESE 111, Atoms, Bits, Circuits and Systems;https://ese111f17.devpost.com/;True
BQ GIRLHACKS;https://bqgirlhacks.devpost.com/;True
Hack for Sweden;https://hackforsweden.devpost.com/;True
HackathonUSP @ Nubank;https://hackathonusp2016.devpost.com/;True
Autodesk App Store Forge Hackathon;https://autodeskforge.devpost.com/;False
SouthStart HackFest;https://southstarthackfest.devpost.com/;True
StrathHACK;https://strathhack16.devpost.com/;True
HackUIowa;https://hackuiowa.devpost.com/;True
Social Good Hacks;https://socialgoodhacks.devpost.com/;True
Hack K-State;https://hack-k-state-2016.devpost.com/;True
Splunk>Apptitude App Challenge;https://splunkapptitude1.devpost.com/;False
Cutie Hack IV;https://cutie-hack-iv.devpost.com/;True
SteelHacks 2016;https://steelhacks2016.devpost.com/;True
HackathonUSP - e-Governance;https://hackathonusp-egov.devpost.com/;True
Tech Summit 2015 Hackathon;https://techsummit2015.devpost.com/;False
Reference Data Challenge;https://nistdata.devpost.com/;False
Swiss Re / Bluemix Hackathon 2016 Bangalore;https://swiss-re-hackathon-2016.devpost.com/;True
Hack for Change Baltimore;https://hackforchangebaltimore.devpost.com/;True
MED-X;https://medx2014.devpost.com/;True
HackSH | The Inaugural Hackathon;https://hacksh.devpost.com/;True
HackUMBC Fall 2016;https://hackumbcf16.devpost.com/;True
START Hack 2018;https://start-hack-2018-6129.devpost.com/;True
Hackathon COPARMEX 2015;https://hackathon-coparmex-2015.devpost.com/;True
Oakland Hacks II;https://ohacksii.devpost.com/;True
Citrix App Challenge;https://citrixapps.devpost.com/;False
Internet of Things Hackathon - NYC;https://iothacknyc.devpost.com/;True
Smart Transportation & Energy Hackathon;https://sbchack2017.devpost.com/;True
Code for the Kingdom Global 2016;https://c4tkglobal2016.devpost.com/;True
Hacktech;https://hacktech2017.devpost.com/;True
Cashtie App Challenge;https://cashtie.devpost.com/;False
HackCMU 2015;https://hackcmu.devpost.com/;True
CarlHacks 2016;https://carlhacks2016.devpost.com/;True
Media Hackday - Advertising;https://media-hackday-advertising-3541.devpost.com/;True
Hack&Roll 2014;https://hacknroll2014.devpost.com/;True
Auteurist WebVR Hackathon @ Mozilla;https://auteuristwebvr.devpost.com/;True
SB Hacks III;https://sbhacksiii.devpost.com/;True
HackRPI2017;https://hackrpi2017-5782.devpost.com/;True
HackYSU 2016;https://hackysu2016.devpost.com/;True
HackEnvision 2016;https://hackenvision2016.devpost.com/;True
She Innovates 2017;https://sheinnovates17.devpost.com/;True
Hack the Holidays;https://hacktheholidays.devpost.com/;True
hackaTUM 2017;https://hackatum17.devpost.com/;True
HackGT's HealthTech Hackathon;https://healthtech-2017.devpost.com/;True
We Code Hackathon for Women & Friends;https://we-code-hackathon-2016.devpost.com/;True
CUNY Hackathon;https://cuny-spring-hackathon-2018.devpost.com/;True
RealityHacks;https://realityhacks.devpost.com/;True
MakeHarvard 2018;https://makeharvard.devpost.com/;True
Straight Outta Cignium - Built on LM;https://cignium.devpost.com/;True
HackPKU2016;https://hackpku2016.devpost.com/;True
PDF: Applied;https://pdfapplied.devpost.com/;True
Hack@WPI;https://hack-wpi.devpost.com/;True
HackPSU Fall 2015;https://hackpsu-fall-2015.devpost.com/;True
UX Hackathon: Redesigning the Candidate Experience;https://redesigningcandidateux.devpost.com/;True
Marimekko Designathon;https://marimekko-designathon.devpost.com/;True
UNIHACK 2017 Melbourne;https://unihack2017mel.devpost.com/;True
Pakathon Global;https://pakathon-global-2015.devpost.com/;True
DevFest 2016;https://devfest-2016.devpost.com/;True
OxHACK 2014;https://oxhack.devpost.com/;True
Apps for Working Government;https://appsforworkinggov.devpost.com/;False
DelHack;https://delhack-2015.devpost.com/;True
WolfHacks '18;https://wolfhacks.devpost.com/;True
DOL informACTION App Challenge;https://informaction.devpost.com/;False
Make Hacks Fall 2015;https://makehacks.devpost.com/;True
Hack for Change Louisville;https://hacklouisville.devpost.com/;True
OpenCodes Hackathon;https://opencodes.devpost.com/;True
Ambitious Apps at Amazing Scale! A Hackathon for Apache Geode (incubating);https://ambitious-apps.devpost.com/;False
Leumi Hackathon;https://hackleumibemyapp.devpost.com/;True
HackNotts;https://hacknotts.devpost.com/;True
StudentHack VI;https://studenthackvi.devpost.com/;True
BUILDATHON;https://buildathon.devpost.com/;True
NoSQL Mobile App Challenge;https://rackspacemobile.devpost.com/;False
CODE : IoT;https://codeiot.devpost.com/;True
HackUC II;https://hackucii.devpost.com/;True
Local Hack Day @ Pace University: Pleasantville Campus;https://lhd-paceu-f17.devpost.com/;True
Simmons SharkHack;https://sharkhack.devpost.com/;True
RowdyHacks 2017;https://rowdyhacks-2017.devpost.com/;True
HackCity18;https://hackcity18.devpost.com/;True
Smart City Hackathon;https://smartcityio.devpost.com/;True
AWS IoT App Challenge;https://awsiot.devpost.com/;False
The Big Hack;https://thebighack.devpost.com/;True
HackGT presents: BuildGT;https://buildgt-2018.devpost.com/;True
eHacks 2018;https://ehacks-2018.devpost.com/;True
"The ""Make the Breast Pump Not Suck"" Hackathon";https://breastpumphackathon.devpost.com/;True
Go Interactive: Magnet Mobile App Challenge;https://magnet.devpost.com/;False
Mobile Developers - Harness the power of contextual awareness to create more engaging apps;https://trnqlcontext.devpost.com/;False
Spectra;https://spectra.devpost.com/;True
Esri & ICMA Social Services App Challenge;https://esri-icma2015.devpost.com/;False
PioneerHacks;https://pioneerhacks.devpost.com/;True
WinterWonderHack;https://wwh2016.devpost.com/;True
Hack IoT - Reading UK Smart City;https://hack-iot-reading-6188.devpost.com/;True
HackLondon 2015;https://hacklondon2015.devpost.com/;True
HackSB;https://hacksb-18.devpost.com/;True
"DataBay ""Reclaim the Bay"" Innovation Challenge";https://databay.devpost.com/;True
RamHacks;https://ramhacks2016.devpost.com/;True
Hack AE 2016;https://hack-ae-2016.devpost.com/;True
Alpha Game Jam 2014;https://alphagamejam2014.devpost.com/;True
HackLondon;https://hacklondon2016.devpost.com/;True
HackDartmouth II;https://hackdartmouth2.devpost.com/;True
DiamondHacks 2017;https://diamondhacks-2017.devpost.com/;True
RHoK-Pretoria;https://rhokpretoria.devpost.com/;True
HackTM 2016;https://hacktm.devpost.com/;True
Techweek Chicago Hackathon;https://techweekchicagohackathon.devpost.com/;False
The RPMA Omegathon & Wizard Battle;https://rpma-omegathon.devpost.com/;True
OpenHack;https://openhackc4h.devpost.com/;True
Spring 2018 hackNY Student Hackathon;https://hackny-s2018.devpost.com/;True
CUHacking 2018;https://cuhacking-2018.devpost.com/;True
HackAmherst;https://hackamherst.devpost.com/;True
Royal Hackaway;https://royal-hackaway.devpost.com/;True
Hackathon by the Sea;https://hackbythesea.devpost.com/;True
Lemonade Challenge;https://lemonade.devpost.com/;False
Hack@WPI 2017;https://hack-wpi-2017-4612.devpost.com/;True
AT&T Data for Diplomas;https://datafordiplomas.devpost.com/;False
AIG Rugby Innovation Challenge;https://aigrugby.devpost.com/;False
2016 Baseball Hack Day;https://2016baseballhackday.devpost.com/;True
Kent Hack Enough 2017;https://khe2017.devpost.com/;True
STEMHacks 2015;https://stemhacks2015.devpost.com/;True
LexHacks 2015 - Legal Hackathon - Chicago;https://lexhacks.devpost.com/;True
DOL Fair Labor Data Challenge;https://fairlabor.devpost.com/;False
2015HackNTU;https://2015hackntu.devpost.com/;False
Tyler Web Dev Hackathon 2016;https://twd-hackathon-2016.devpost.com/;True
BullHacks 2.0;https://bullhacks2.devpost.com/;True
HackNEU Hackathon 2017;https://hackneu2017.devpost.com/;True
RamHacks 2017;https://ramhacks2017.devpost.com/;True
Cyber-Archaeology VR Hackathon;https://vrarchaeology.devpost.com/;True
Samsung Free the TV Challenge;https://freethetv.devpost.com/;False
Hack for Pasadena;https://hackforpasadena.devpost.com/;True
Inno{Hacks};https://inno-hacks-2016.devpost.com/;True
BE470 Medical Devices [Spring 2017];https://be470s17.devpost.com/;False
JAMHacks;https://jamhacks.devpost.com/;True
Hack for Big Choices - AFRICA;https://h4bcafrica.devpost.com/;True
Coders Of The Caribbean;https://codersofthecaribbean2016.devpost.com/;True
Atoms, Bits, Circuits and Systems (ESE111);https://ese111f15.devpost.com/;True
CatHacks IV;https://cathacks4.devpost.com/;False
AtomHacks IV;https://atomhacks-iv.devpost.com/;True
WeCanCode Hackathon 2017;https://wecancode-hack-mexico-2017.devpost.com/;True
HackColima;https://hackcolima.devpost.com/;True
Duke Big Byte Challenge;https://bigbyte.devpost.com/;True
InnovateIT 2018;https://innovateit2018.devpost.com/;True
Hack the Burgh;https://hacktheburgh.devpost.com/;True
Fashion/Tech Hackathon;https://kentstatelaunchpad.devpost.com/;True
InnovateNYP: the First Hackathon for NYC Hospitals;https://innovatenyp.devpost.com/;True
Vistara Hackathon Bangalore;https://vistara-hackathon-bangalore.devpost.com/;True
SM Hacks;https://smhacks.devpost.com/;True
2016 Techweek Kansas City Hackathon;https://techweek.devpost.com/;True
BERC Cleanweb Hackathon: Brave New Hacks;https://brave-new-hacks.devpost.com/;True
CUES Hackathon 2016 Powered by ARM;https://cues-hackathon-2016.devpost.com/;True
Seattle VR Hackathon III;https://seattle-vr-hackathon-iii.devpost.com/;True
Hack Cooper 2016;https://hackcooper2016.devpost.com/;True
Photo Hack Day NYC;https://photohackdaynyc.devpost.com/;True
She Innovates Women's Hackathon Pittsburgh;https://sheinnovates.devpost.com/;True
Devpost Hackathon 2015;https://devpost-hackathon-2015.devpost.com/;True
Staten Island Bus Hackathon;https://staten-i-bus-hackathon.devpost.com/;True
Kent Hack Enough 2016;https://khe2016.devpost.com/;True
LVHack 2014;https://lvhack14.devpost.com/;True
ESE 519, Real-Time Embedded Systems;https://ese519.devpost.com/;True
InternHackATX;https://internhackatx-homeaway.devpost.com/;True
Python Hack-a-thon;https://python-hackathon.devpost.com/;True
InOut;https://inout.devpost.com/;True
LocalHackDay at Oxford Academy;https://oastem.devpost.com/;True
Grand Opening Hackathon;https://lowellmakes-opening.devpost.com/;True
WNY Civic Hackathon;https://wnycivichack.devpost.com/;False
TechCrunch Disrupt Berlin 2017;https://disruptberlin2017.devpost.com/;True
TM Forum {open}:hack Building Smart Sustainable Cities, Vancouver;https://tm-forum-open-hack-vancouver.devpost.com/;True
Hack on the Hill 3;https://hoth3.devpost.com/;True
Watson Developer Challenge;https://watson.devpost.com/;False
YCP Hacks;https://ycphacks2016.devpost.com/;True
VHacks;https://vhacks18.devpost.com/;True
FloodHack;https://floodhack-2016.devpost.com/;True
Bake a Nexmo Pi;https://nexmo-pi.devpost.com/;False
HackPrinceton, Spring 2015;https://hackprincetons2015.devpost.com/;True
InOut 4.0;https://inout2017.devpost.com/;True
Porticode;https://porticode.devpost.com/;True
Spring Break Game Jam;https://springbreakgamejam.devpost.com/;True
MobileWeek NYC Hackathon;https://mobileweeknyc.devpost.com/;True
Hypermotion Smart Mobility & Smart Logistics Hackathon;https://hypermotion-hackathon.devpost.com/;True
Smart Cities Hackathon 2.0;https://smart-cities-hack2.devpost.com/;True
KleinHacks;https://kleinhacks.devpost.com/;True
-;https://mscdesignhackathon.devpost.com/;True
HackHealth 2018;https://hackhealth-2018-6046.devpost.com/;True
Philly Codefest 2017;https://philly-codefest-2017.devpost.com/;True
HackBU Hackathon;https://hackbu-2014s.devpost.com/;True
24 Hours in VR;https://24-hours-in-vr-4080.devpost.com/;True
BlairHacks_0;https://blairhacks-0.devpost.com/;True
Opportunity Hack 2017 Arizona;https://opportunity-hack-2017-arizona.devpost.com/;True
Huskie Hack 2017 - Health & Wellness;https://huskiehack2017.devpost.com/;True
2014 International Women's Hackathon Hawaii | Nov 23rd;https://hpuiwh2014.devpost.com/;True
HackXR 2018;https://hackxr.devpost.com/;True
WHACK;https://whack2016.devpost.com/;True
